listing_status,list_price,beds,baths,sqft_living,lot_sqft,year_built,city,zip_code,latitude,longitude,hoa_fee,days_on_market,price_per_sqft,listing_type,parking_garage,stories,house_age,baths_per_bed,total_rooms,sqft_per_bed,log_list_price,log_sqft_living,property_type_LAND,property_type_MOBILE,property_type_MULTI_FAMILY,property_type_SINGLE_FAMILY,property_type_TOWNHOMES
SOLD,900000,4.0,3.0,2400.0,9657.0,1967.0,Austin,78745,30.223331,-97.796713,0.0,24.0,,sold,2.0,2.0,59.0,0.75,7.0,600.0,13.710151153416941,7.783640596221253,0,0,0,1,0
SOLD,1200000,3.0,3.0,2500.0,38333.0,2005.0,Sunset Valley,78745,30.222895,-97.809349,0.0,58.0,,sold,2.0,2.0,21.0,1.0,6.0,833.3333333333334,13.997832948091215,7.824445930877619,0,0,0,1,0
SOLD,595000,4.0,3.0,1676.0,7105.0,1975.0,Austin,78745,30.206752,-97.769645,0.0,45.0,,sold,,1.0,51.0,0.75,7.0,419.0,13.296318365198623,7.424761761823209,0,0,0,1,0
SOLD,670000,3.0,2.0,1550.0,7484.0,1976.0,Austin,78745,30.203372,-97.818428,0.0,21.0,,sold,2.0,1.0,50.0,0.6666666666666666,5.0,516.6666666666666,13.415034483903348,7.346655163176539,0,0,0,1,0
SOLD,535000,4.0,2.0,2176.0,8207.0,1983.0,Austin,78745,30.196497,-97.8228,0.0,137.0,,sold,2.0,2.0,43.0,0.5,6.0,544.0,13.190023895035274,7.685703061234547,0,0,0,1,0
SOLD,299000,3.0,2.0,1422.0,3550.0,1978.0,Austin,78745,30.199557,-97.799001,0.0,99.0,,sold,,2.0,48.0,0.6666666666666666,5.0,474.0,12.608202196848836,7.260522598089852,0,0,0,0,1
SOLD,409900,3.0,2.0,1224.0,6512.0,1973.0,Austin,78745,30.207909,-97.810226,0.0,55.0,,sold,1.0,1.0,53.0,0.6666666666666666,5.0,408.0,12.923670946108873,7.110696122978827,0,0,0,1,0
SOLD,359000,3.0,2.0,1091.0,9291.0,1979.0,Austin,78745,30.209735,-97.795572,0.0,70.0,,sold,2.0,1.0,47.0,0.6666666666666666,5.0,363.6666666666667,12.791080452981857,6.9957661563048505,0,0,0,1,0
SOLD,680000,3.0,2.0,1575.0,6839.0,1981.0,Austin,78745,30.212211,-97.824938,0.0,74.0,,sold,2.0,1.0,45.0,0.6666666666666666,5.0,525.0,13.429849547739444,7.362645270417825,0,0,0,1,0
SOLD,529999,4.0,2.0,1599.0,10890.0,2026.0,Austin,78745,30.198271,-97.782974,,39.0,,sold,1.0,2.0,0.0,0.5,6.0,399.75,13.180632285528304,7.3777589082278725,0,0,0,1,0
SOLD,360000,3.0,1.0,1002.0,7423.0,1965.0,Austin,78745,30.213146,-97.766753,0.0,72.0,,sold,,1.0,61.0,0.3333333333333333,4.0,334.0,12.793862088206213,6.910750787961936,0,0,0,1,0
SOLD,499000,3.0,2.0,2379.0,6926.0,2001.0,Austin,78745,30.187499,-97.813871,33.0,35.0,,sold,2.0,2.0,25.0,0.6666666666666666,5.0,793.0,13.120363378739663,7.77485576666552,0,0,0,1,0
SOLD,272000,3.0,2.0,1103.0,8233.0,1972.0,Austin,78745,30.216373,-97.786387,0.0,70.0,,sold,1.0,1.0,54.0,0.6666666666666666,5.0,367.6666666666667,12.513561021741964,7.00669522683704,0,0,0,1,0
SOLD,775000,4.0,2.0,2426.0,9988.0,2020.0,Austin,78745,30.222712,-97.779371,0.0,119.0,,sold,1.0,2.0,6.0,0.5,6.0,606.5,13.560619598657233,7.794411205726601,0,0,0,1,0
SOLD,495000,4.0,2.0,1895.0,17515.0,1976.0,Austin,78745,30.196238,-97.783983,0.0,48.0,,sold,2.0,2.0,50.0,0.5,6.0,473.75,13.112315061750808,7.547501682814967,0,0,0,1,0
SOLD,480000,3.0,2.0,1382.0,7789.0,1962.0,Austin,78745,30.220267,-97.782716,0.0,89.0,,sold,1.0,1.0,64.0,0.6666666666666666,5.0,460.6666666666667,13.081543466215237,7.232010331664759,0,0,0,1,0
SOLD,425000,3.0,2.0,1303.0,7710.0,1975.0,Austin,78745,30.196807,-97.800024,0.0,42.0,,sold,2.0,1.0,51.0,0.6666666666666666,5.0,434.3333333333333,12.959846800844963,7.1731917424865985,0,0,0,1,0
SOLD,375000,2.0,1.0,1043.0,8438.0,1964.0,Austin,78745,30.213585,-97.765594,0.0,101.0,,sold,,1.0,62.0,0.5,3.0,521.5,12.834683971615659,6.950814768442584,0,0,0,1,0
SOLD,479000,4.0,2.0,1921.0,7296.0,1979.0,Austin,78745,30.206115,-97.833651,0.0,116.0,,sold,2.0,2.0,47.0,0.5,6.0,480.25,13.079457964073546,7.561121589530238,0,0,0,1,0
SOLD,575000,3.0,2.0,1666.0,12284.0,1968.0,Austin,78745,30.213716,-97.801345,0.0,61.0,,sold,2.0,1.0,58.0,0.6666666666666666,5.0,555.3333333333334,13.26212705890841,7.418780882750794,0,0,0,1,0
SOLD,499900,3.0,2.0,1343.0,6072.0,1972.0,Austin,78745,30.21235,-97.81239,0.0,102.0,,sold,1.0,1.0,54.0,0.6666666666666666,5.0,447.6666666666667,13.12216535779974,7.203405521083095,0,0,0,1,0
SOLD,400000,3.0,2.0,1224.0,7479.0,1981.0,Austin,78745,30.191839,-97.821953,0.0,40.0,,sold,2.0,1.0,45.0,0.6666666666666666,5.0,408.0,12.899222326086994,7.110696122978827,0,0,0,1,0
SOLD,390000,4.0,2.0,2080.0,6608.0,2016.0,Austin,78745,30.189492,-97.793891,225.0,68.0,,sold,2.0,2.0,10.0,0.5,6.0,520.0,12.873904582205107,7.640603826393634,0,0,0,1,0
SOLD,575000,4.0,3.0,2875.0,5985.0,2010.0,Austin,78745,30.18769,-97.798442,29.0,66.0,,sold,2.0,2.0,16.0,0.75,7.0,718.75,13.26212705890841,7.964155718840937,0,0,0,1,0
SOLD,525000,4.0,2.0,1664.0,11064.0,1980.0,Austin,78745,30.211757,-97.782171,0.0,73.0,,sold,,1.0,46.0,0.5,6.0,416.0,13.171155446333852,7.417580402414544,0,0,1,0,0
SOLD,274000,2.0,1.0,1044.0,4042.0,1982.0,Austin,78745,30.198424,-97.800531,4.0,182.0,,sold,,2.0,44.0,0.5,3.0,522.0,12.520887034998584,6.951772164398911,0,0,0,0,0
SOLD,475000,3.0,2.0,1691.0,8329.0,1978.0,Austin,78745,30.193953,-97.822898,0.0,72.0,,sold,2.0,1.0,48.0,0.6666666666666666,5.0,563.6666666666666,13.07107218827772,7.433666540166168,0,0,0,1,0
SOLD,699900,4.0,2.0,2107.0,9021.0,2007.0,Austin,78745,30.214066,-97.805313,125.0,39.0,,sold,2.0,2.0,19.0,0.5,6.0,526.75,13.45869417545215,7.653494909661253,0,0,0,1,0
SOLD,1150000,4.0,3.0,3172.0,15028.0,2009.0,Austin,78745,30.217395,-97.771705,0.0,74.0,,sold,2.0,2.0,17.0,0.75,7.0,793.0,13.955273369904273,8.062432791583195,0,0,0,1,0
SOLD,315900,2.0,2.0,1226.0,6325.0,1982.0,Austin,78745,30.218517,-97.80658,322.0,76.0,,sold,,1.0,44.0,1.0,4.0,613.0,12.663184152343888,7.112327444710911,0,0,0,0,0
SOLD,1695000,5.0,4.0,3453.0,11151.0,2026.0,Austin,78745,30.223092,-97.788868,0.0,138.0,,sold,2.0,1.0,0.0,0.8,9.0,690.6,14.343193888767015,8.147288258706624,0,0,0,1,0
SOLD,599900,3.0,2.0,1916.0,6316.0,1974.0,Austin,78745,30.20774,-97.811017,0.0,98.0,,sold,2.0,1.0,52.0,0.6666666666666666,5.0,638.6666666666666,13.304519920584285,7.558516743045645,0,0,0,1,0
SOLD,224900,3.0,2.0,1512.0,12428.0,1995.0,Austin,78745,30.184598,-97.793983,0.0,283.0,,sold,,1.0,31.0,0.6666666666666666,5.0,504.0,12.323415584358154,7.321849713788356,0,1,0,0,0
SOLD,375000,3.0,1.0,920.0,8215.0,1969.0,Austin,78745,30.210672,-97.769,0.0,96.0,,sold,1.0,1.0,57.0,0.3333333333333333,4.0,306.6666666666667,12.834683971615659,6.825460036255307,0,0,0,1,0
SOLD,449900,3.0,3.0,1886.0,4474.0,2018.0,Austin,78745,30.204087,-97.807256,230.0,125.0,,sold,2.0,2.0,8.0,1.0,6.0,628.6666666666666,13.016782837542953,7.54274354536855,0,0,0,0,0
SOLD,349990,3.0,2.0,1162.0,13809.0,1972.0,Austin,78745,30.215228,-97.786374,0.0,40.0,,sold,2.0,1.0,54.0,0.6666666666666666,5.0,387.3333333333333,12.765662718849264,7.0587581525186645,0,0,0,1,0
SOLD,575000,3.0,2.0,1623.0,8973.0,1981.0,Austin,78745,30.197164,-97.816324,0.0,76.0,,sold,2.0,1.0,45.0,0.6666666666666666,5.0,541.0,13.26212705890841,7.392647520721623,0,0,0,1,0
SOLD,1050000,4.0,3.0,2043.0,4029.0,2021.0,Austin,78745,30.223149,-97.781064,,52.0,,sold,,2.0,5.0,0.75,7.0,510.75,13.864301674514206,7.622663951323595,0,0,0,1,0
SOLD,405000,3.0,2.0,1736.0,5114.0,2019.0,Austin,78745,30.187191,-97.782011,0.0,74.0,,sold,1.0,2.0,7.0,0.6666666666666666,5.0,578.6666666666666,12.91164481522143,7.459914766241105,0,0,0,0,0
SOLD,389000,3.0,2.0,1427.0,6368.0,1973.0,Austin,78745,30.195884,-97.789989,0.0,165.0,,sold,2.0,1.0,53.0,0.6666666666666666,5.0,475.6666666666667,12.871337193291367,7.2640301428995295,0,0,0,1,0
SOLD,457500,3.0,2.0,1250.0,8612.0,1972.0,Austin,78745,30.216368,-97.784944,0.0,46.0,,sold,1.0,1.0,54.0,0.6666666666666666,5.0,416.6666666666667,13.033534349487674,7.1316985104669115,0,0,0,1,0
SOLD,425000,3.0,2.0,1101.0,6865.0,1969.0,Austin,78745,30.20407,-97.781386,0.0,74.0,,sold,1.0,1.0,57.0,0.6666666666666666,5.0,367.0,12.959846800844963,7.004881989712859,0,0,0,1,0
SOLD,425000,3.0,2.0,1417.0,7980.0,1975.0,Austin,78745,30.203799,-97.816469,0.0,25.0,,sold,2.0,1.0,51.0,0.6666666666666666,5.0,472.3333333333333,12.959846800844963,7.257002707092073,0,0,0,1,0
SOLD,899900,3.0,2.0,1810.0,11029.0,1957.0,Austin,78745,30.225286,-97.793788,0.0,31.0,,sold,1.0,1.0,69.0,0.6666666666666666,5.0,603.3333333333334,13.710040036256004,7.501634457883413,0,0,0,1,0
SOLD,390000,3.0,2.0,1316.0,8873.0,1975.0,Austin,78745,30.204854,-97.812352,0.0,36.0,,sold,2.0,1.0,51.0,0.6666666666666666,5.0,438.6666666666667,12.873904582205107,7.183111701743281,0,0,0,1,0
SOLD,374000,2.0,1.0,1100.0,16117.0,2025.0,Austin,78745,30.189793,-97.824913,,438.0,,sold,,2.0,1.0,0.5,3.0,550.0,12.832013750189885,7.00397413672268,0,0,0,0,0
FOR_SALE,1599000,5.0,4.0,4042.0,19232.0,1972.0,Austin,78750,30.436963,-97.795252,0.0,3.0,396.0,for_sale,2.0,2.0,54.0,0.8,9.0,808.4,14.284889617206765,8.304742269640771,0,0,0,1,0
PENDING,749000,4.0,2.0,2627.0,13547.0,1996.0,Austin,78750,30.44335,-97.802275,0.0,6.0,285.0,for_sale,2.0,1.0,30.0,0.5,6.0,656.75,13.52649559761195,7.873978379604501,0,0,0,1,0
FOR_SALE,350000,3.0,2.0,1607.0,1446.0,2007.0,Austin,78750,30.463041,-97.800308,152.0,51.0,218.0,for_sale,2.0,2.0,19.0,0.6666666666666666,5.0,535.6666666666666,12.765691290604371,7.382746449738912,0,0,0,1,0
FOR_SALE,765000,4.0,2.0,2444.0,12345.0,1982.0,Austin,78750,30.425406,-97.803849,0.0,3.0,313.0,for_sale,2.0,2.0,44.0,0.5,6.0,611.0,13.547632419997361,7.801800401908973,0,0,0,1,0
FOR_SALE,949000,4.0,3.0,3394.0,9444.0,1996.0,Austin,78750,30.393103,-97.801581,11.0,45.0,280.0,for_sale,2.0,2.0,30.0,0.75,7.0,848.5,13.76316513133229,8.130059039992796,0,0,0,1,0
FOR_SALE,775000,4.0,2.0,2333.0,10729.0,1985.0,Austin,78750,30.430059,-97.796166,3.0,10.0,332.0,for_sale,2.0,1.0,41.0,0.5,6.0,583.25,13.560619598657233,7.755338812846501,0,0,0,1,0
PENDING,1350000,4.0,3.0,4030.0,18317.0,2002.0,Austin,78750,30.425289,-97.812813,0.0,30.0,335.0,for_sale,3.0,2.0,24.0,0.75,7.0,1007.5,14.115615891155079,8.301769763117166,0,0,0,1,0
PENDING,799900,4.0,2.0,3003.0,14231.0,1974.0,Austin,78750,30.442227,-97.798648,4.0,101.0,266.0,for_sale,2.0,2.0,52.0,0.5,6.0,750.75,13.592243248992402,8.007700012884026,0,0,0,1,0
FOR_SALE,1300000,4.0,2.0,2989.0,12319.0,1981.0,Austin,78750,30.443692,-97.808092,,10.0,435.0,for_sale,2.0,1.0,45.0,0.5,6.0,747.25,14.077875591662238,8.003028666384733,0,0,0,1,0
PENDING,769900,5.0,3.0,2416.0,16509.0,1977.0,Austin,78750,30.438316,-97.795858,0.0,19.0,319.0,for_sale,2.0,2.0,49.0,0.6,8.0,483.2,13.55401721413528,7.790282380703483,0,0,0,1,0
FOR_SALE,165000,2.0,2.0,952.0,1368.0,1990.0,Austin,78750,30.461422,-97.802417,290.0,51.0,173.0,for_sale,,1.0,36.0,1.0,4.0,476.0,12.013706813470414,6.859614903654202,0,0,0,0,0
FOR_SALE,495000,4.0,3.0,1641.0,7187.0,1975.0,Austin,78750,30.454079,-97.798826,0.0,6.0,302.0,for_sale,,1.0,51.0,0.75,7.0,410.25,13.112315061750808,7.403670290012373,0,0,0,1,0
FOR_SALE,385000,2.0,2.0,1526.0,6116.0,1983.0,Austin,78750,30.441994,-97.806236,366.0,66.0,252.0,for_sale,2.0,2.0,43.0,1.0,4.0,763.0,12.861001210669146,7.3310603052186325,0,0,0,0,0
FOR_SALE,189900,2.0,2.0,952.0,,1990.0,Austin,78750,30.461468,-97.802444,315.0,5.0,199.0,for_sale,,1.0,36.0,1.0,4.0,476.0,12.15425816271595,6.859614903654202,0,0,0,0,0
PENDING,875000,4.0,2.0,2376.0,17089.0,1983.0,Austin,78750,30.42358,-97.79509,4.0,23.0,368.0,for_sale,2.0,1.0,43.0,0.5,6.0,594.0,13.681980308196241,7.773594467360194,0,0,0,1,0
PENDING,899000,4.0,2.0,2510.0,14819.0,1978.0,Austin,78750,30.434692,-97.806612,4.0,46.0,358.0,for_sale,2.0,1.0,48.0,0.5,6.0,627.5,13.70903942580019,7.828436359157585,0,0,0,1,0
FOR_SALE,475000,3.0,2.0,1854.0,,2004.0,Austin,78750,30.420987,-97.796294,245.0,13.0,256.0,for_sale,2.0,2.0,22.0,0.6666666666666666,5.0,618.0,13.07107218827772,7.5256399750415355,0,0,0,0,0
PENDING,525000,5.0,3.0,2100.0,9583.0,1976.0,Austin,78750,30.458857,-97.808786,0.0,33.0,250.0,for_sale,2.0,1.0,50.0,0.6,8.0,420.0,13.171155446333852,7.650168700845001,0,0,0,1,0
FOR_SALE,149000,2.0,2.0,952.0,1350.0,1990.0,Austin,78750,30.459928,-97.800319,290.0,158.0,157.0,for_sale,,1.0,36.0,1.0,4.0,476.0,11.91170829631447,6.859614903654202,0,0,0,0,0
FOR_SALE,945000,3.0,2.0,2382.0,19132.0,1972.0,Austin,78750,30.436424,-97.783578,4.0,48.0,397.0,for_sale,2.0,1.0,54.0,0.6666666666666666,5.0,794.0,13.758941264676379,7.776115477098742,0,0,0,1,0
PENDING,1000000,4.0,2.0,2203.0,16392.0,1976.0,Austin,78750,30.436651,-97.804651,2.0,16.0,454.0,for_sale,2.0,1.0,50.0,0.5,6.0,550.75,13.815511557963774,7.698029170272805,0,0,0,1,0
FOR_SALE,899999,3.0,2.0,2442.0,13643.0,1978.0,Austin,78750,30.431408,-97.807442,0.0,27.0,369.0,for_sale,2.0,2.0,48.0,0.6666666666666666,5.0,814.0,13.710150042306449,7.8009820712577405,0,0,0,1,0
PENDING,399999,4.0,2.0,1681.0,7958.0,1975.0,Austin,78750,30.461792,-97.80499,0.0,21.0,238.0,for_sale,1.0,1.0,51.0,0.5,6.0,420.25,12.89921982609012,7.427738840532894,0,0,0,1,0
PENDING,874000,3.0,2.0,2710.0,38847.0,1989.0,Austin,78750,30.380382,-97.796638,10.0,10.0,323.0,for_sale,2.0,2.0,37.0,0.6666666666666666,5.0,903.3333333333334,13.680836798801778,7.905072849498666,0,0,0,1,0
PENDING,675000,3.0,2.0,2004.0,6081.0,1983.0,Austin,78750,30.37622,-97.787454,53.0,26.0,337.0,for_sale,2.0,2.0,43.0,0.6666666666666666,5.0,668.0,13.42246945133505,7.60339933974067,0,0,0,1,0
PENDING,364900,4.0,2.0,1290.0,7836.0,1975.0,Austin,78750,30.455122,-97.800844,0.0,53.0,283.0,for_sale,2.0,1.0,51.0,0.5,6.0,322.5,12.807381362897626,7.1631723908466425,0,0,0,1,0
FOR_SALE,250000,2.0,1.0,1140.0,1307.0,1981.0,Austin,78750,30.455795,-97.807776,370.0,51.0,219.0,for_sale,2.0,2.0,45.0,0.5,3.0,570.0,12.429220196836383,7.039660349862076,0,0,0,0,0
FOR_SALE,188000,2.0,2.0,853.0,2091.0,1982.0,Austin,78750,30.438069,-97.779615,296.0,7.0,220.0,for_sale,,1.0,44.0,1.0,4.0,426.5,12.144202560946876,6.74993119378857,0,0,0,0,0
FOR_SALE,699900,3.0,2.0,2031.0,9270.0,1983.0,Austin,78750,30.426014,-97.795223,0.0,91.0,345.0,for_sale,2.0,2.0,43.0,0.6666666666666666,5.0,677.0,13.45869417545215,7.616775808698373,0,0,0,1,0
FOR_SALE,1800000,4.0,4.0,4836.0,16988.0,2001.0,Austin,78750,30.423398,-97.807178,14.0,240.0,372.0,for_sale,3.0,2.0,25.0,1.0,8.0,1209.0,14.403297778421795,8.484049972822984,0,0,0,1,0
FOR_SALE,270000,3.0,2.0,1356.0,,1981.0,Austin,78750,30.454842,-97.807785,370.0,31.0,199.0,for_sale,2.0,2.0,45.0,0.6666666666666666,5.0,452.0,12.506180941677357,7.213031659834869,0,0,0,0,0
PENDING,1149900,4.0,3.0,3145.0,12942.0,1996.0,Austin,78750,30.391023,-97.804337,0.0,30.0,366.0,for_sale,2.0,2.0,30.0,0.75,7.0,786.25,13.955186409677216,8.053887083618223,0,0,0,1,0
FOR_SALE,140000,2.0,1.0,796.0,,1984.0,Austin,78750,30.460962,-97.802496,200.0,60.0,176.0,for_sale,,1.0,42.0,0.5,3.0,398.0,11.849404844423074,6.680854678790215,0,0,0,0,0
FOR_SALE,798000,3.0,2.0,2575.0,14418.0,1970.0,Austin,78750,30.43841,-97.786557,0.0,24.0,310.0,for_sale,2.0,2.0,56.0,0.6666666666666666,5.0,858.3333333333334,13.589865129563993,7.853993087224244,0,0,0,1,0
FOR_SALE,269000,2.0,2.0,1432.0,,1978.0,Austin,78750,30.436317,-97.777469,328.0,73.0,188.0,for_sale,,2.0,48.0,1.0,4.0,716.0,12.502470376049185,7.267525427828172,0,0,0,0,0
FOR_SALE,799990,4.0,3.0,3735.0,11979.0,2002.0,Austin,78750,30.450252,-97.816134,44.0,123.0,214.0,for_sale,2.0,2.0,24.0,0.75,7.0,933.75,13.592355756586782,8.225770799348734,0,0,0,1,0
FOR_SALE,1189000,4.0,3.0,3248.0,20399.0,1983.0,Austin,78750,30.373739,-97.795857,21.0,58.0,366.0,for_sale,2.0,2.0,43.0,0.75,7.0,812.0,13.988624016715459,8.0861025356691,0,0,0,1,0
FOR_SALE,620000,2.0,2.0,1500.0,4765.0,1983.0,Austin,78750,30.37537,-97.789838,62.0,20.0,413.0,for_sale,2.0,2.0,43.0,1.0,4.0,750.0,13.3374763699232,7.313886831633462,0,0,0,1,0
FOR_SALE,305000,3.0,2.0,1063.0,6403.0,1975.0,Austin,78750,30.454947,-97.800855,0.0,4.0,287.0,for_sale,2.0,1.0,51.0,0.6666666666666666,5.0,354.3333333333333,12.628070334272698,6.96979066990159,0,0,0,1,0
PENDING,489000,4.0,3.0,2518.0,6368.0,2013.0,Austin,78750,30.392481,-97.827673,325.0,17.0,194.0,for_sale,2.0,2.0,13.0,0.75,7.0,629.5,13.100119813444692,7.831617276352611,0,0,0,0,0
CONTINGENT,1249000,5.0,4.0,3986.0,15224.0,2011.0,Austin,78750,30.438047,-97.795894,0.0,93.0,313.0,for_sale,3.0,2.0,15.0,0.8,9.0,797.2,14.037854589747907,8.290794347381356,0,0,0,1,0
FOR_SALE,1475000,5.0,5.0,4621.0,13765.0,2000.0,Austin,78750,30.436682,-97.812552,0.0,45.0,319.0,for_sale,3.0,2.0,26.0,1.0,10.0,924.2,14.204169225721929,8.438582790834326,0,0,0,1,0
FOR_SALE,390000,2.0,2.0,1240.0,7584.0,1980.0,Austin,78750,30.458037,-97.813531,0.0,114.0,315.0,for_sale,2.0,1.0,46.0,1.0,4.0,620.0,12.873904582205107,7.123672785204607,0,0,0,1,0
PENDING,939000,4.0,2.0,2358.0,10119.0,1983.0,Austin,78750,30.375025,-97.796924,0.0,19.0,398.0,for_sale,2.0,2.0,43.0,0.5,6.0,589.5,13.752571823152559,7.765993079407675,0,0,0,1,0
FOR_SALE,975000,4.0,2.0,2586.0,12014.0,1985.0,Austin,78750,30.430289,-97.797341,3.0,17.0,377.0,for_sale,4.0,2.0,41.0,0.5,6.0,646.5,13.790193775620484,7.8582541821860294,0,0,0,1,0
PENDING,189000,2.0,2.0,952.0,1316.0,1990.0,Austin,78750,30.460609,-97.800072,290.0,31.0,199.0,for_sale,,1.0,36.0,1.0,4.0,476.0,12.149507585033072,6.859614903654202,0,0,0,0,0
FOR_SALE,1075000,4.0,2.0,3111.0,14183.0,1975.0,Austin,78750,30.433171,-97.800278,0.0,30.0,346.0,for_sale,2.0,2.0,51.0,0.5,6.0,777.75,13.887832149776026,8.043020885298283,0,0,0,1,0
FOR_SALE,420000,4.0,2.0,1871.0,10319.0,1976.0,Austin,78750,30.451671,-97.806511,0.0,54.0,224.0,for_sale,2.0,1.0,50.0,0.5,6.0,467.75,12.948012371209098,7.534762657037537,0,0,0,1,0
PENDING,895000,3.0,2.0,2332.0,13678.0,1983.0,Austin,78750,30.445538,-97.809564,4.0,31.0,384.0,for_sale,2.0,1.0,43.0,0.6666666666666666,5.0,777.3333333333334,13.704580114574805,7.75491027202143,0,0,0,1,0
PENDING,799000,3.0,2.0,2095.0,5728.0,1981.0,Austin,78750,30.377037,-97.788625,62.0,87.0,381.0,for_sale,2.0,1.0,45.0,0.6666666666666666,5.0,698.3333333333334,13.591117476312084,7.647786045440933,0,0,0,1,0
FOR_SALE,859000,4.0,2.0,2650.0,10864.0,1983.0,Austin,78750,30.431103,-97.796104,3.0,66.0,324.0,for_sale,2.0,2.0,43.0,0.5,6.0,662.5,13.663525365110068,7.8826922062890254,0,0,0,1,0
PENDING,285000,2.0,2.0,1374.0,,1981.0,Austin,78750,30.454723,-97.808472,375.0,59.0,207.0,for_sale,2.0,1.0,45.0,1.0,4.0,687.0,12.560247968016562,7.226209010100671,0,0,0,0,0
FOR_SALE,325000,3.0,2.0,1332.0,7013.0,1976.0,Austin,78750,30.451661,-97.801025,0.0,23.0,244.0,for_sale,2.0,1.0,50.0,0.6666666666666666,5.0,444.0,12.691583538230217,7.195187320178709,0,0,0,1,0
FOR_SALE,369000,3.0,2.0,1274.0,,2007.0,Austin,78750,30.451139,-97.795512,225.0,52.0,290.0,for_sale,1.0,1.0,19.0,0.6666666666666666,5.0,424.6666666666667,12.818554633046093,7.150701457592526,0,0,0,0,0
FOR_SALE,189900,2.0,2.0,952.0,,1990.0,Austin,78750,30.461468,-97.802444,290.0,5.0,199.0,for_sale,,1.0,36.0,1.0,4.0,476.0,12.15425816271595,6.859614903654202,0,0,0,0,0
FOR_SALE,499000,4.0,2.0,2429.0,6098.0,2011.0,Austin,78750,30.394011,-97.828399,328.0,69.0,205.0,for_sale,2.0,2.0,15.0,0.5,6.0,607.25,13.120363378739663,7.795646536334594,0,0,0,0,0
FOR_SALE,2500000,8.0,6.0,5086.0,131116.0,1977.0,Austin,78750,30.446264,-97.798119,0.0,65.0,492.0,for_sale,2.0,2.0,49.0,0.75,14.0,635.75,14.731801689838349,8.534443544822764,0,0,1,0,0
PENDING,819900,4.0,2.0,2682.0,16318.0,1983.0,Austin,78750,30.419913,-97.801249,0.0,121.0,306.0,for_sale,3.0,2.0,43.0,0.5,6.0,670.5,13.61693888024446,7.894690850425624,0,0,0,1,0
FOR_SALE,369000,4.0,2.0,1385.0,6604.0,1971.0,Austin,78750,30.450648,-97.798334,0.0,53.0,266.0,for_sale,2.0,1.0,55.0,0.5,6.0,346.25,12.818554633046093,7.234177179749849,0,0,0,1,0
FOR_SALE,615000,4.0,2.0,2309.0,9932.0,1978.0,Austin,78750,30.462201,-97.806419,0.0,67.0,266.0,for_sale,2.0,1.0,48.0,0.5,6.0,577.25,13.329379172803593,7.745002803515839,0,0,0,1,0
PENDING,299000,3.0,2.0,1382.0,,2001.0,Austin,78750,30.450886,-97.814795,467.0,29.0,216.0,for_sale,1.0,2.0,25.0,0.6666666666666666,5.0,460.6666666666667,12.608202196848836,7.232010331664759,0,0,0,0,0
PENDING,550000,3.0,2.0,1466.0,5441.0,1981.0,Austin,78750,30.373265,-97.788116,62.0,17.0,375.0,for_sale,2.0,1.0,45.0,0.6666666666666666,5.0,488.6666666666667,13.217675375388819,7.2909747781429814,0,0,0,1,0
FOR_SALE,499000,5.0,2.0,2588.0,8699.0,1977.0,Austin,78750,30.448644,-97.803282,0.0,53.0,193.0,for_sale,2.0,1.0,49.0,0.4,7.0,517.6,13.120363378739663,7.859026979751538,0,0,0,1,0
FOR_SALE,379900,3.0,2.0,1362.0,7754.0,1981.0,Austin,78750,30.455717,-97.817304,0.0,26.0,279.0,for_sale,2.0,1.0,45.0,0.6666666666666666,5.0,454.0,12.847665971443902,7.217443431696533,0,0,0,1,0
PENDING,489900,2.0,2.0,2087.0,6408.0,1982.0,Austin,78750,30.376838,-97.789436,56.0,8.0,235.0,for_sale,2.0,2.0,44.0,1.0,4.0,1043.5,13.101958608857487,7.643961949002529,0,0,0,1,0
FOR_SALE,359900,3.0,2.0,1363.0,5841.0,1979.0,Austin,78750,30.455949,-97.802105,0.0,2.0,264.0,for_sale,2.0,1.0,47.0,0.6666666666666666,5.0,454.3333333333333,12.79358427261286,7.218176838403408,0,0,0,1,0
FOR_SALE,770000,3.0,2.0,1991.0,10585.0,1993.0,Austin,78750,30.378528,-97.788022,59.0,107.0,387.0,for_sale,2.0,1.0,33.0,0.6666666666666666,5.0,663.6666666666666,13.554147092530322,7.596894438144544,0,0,0,1,0
PENDING,150000,2.0,1.0,796.0,,1990.0,Austin,78750,30.460381,-97.799896,290.0,8.0,188.0,for_sale,,2.0,36.0,0.5,3.0,398.0,11.918397239722838,6.680854678790215,0,0,0,0,0
FOR_SALE,368000,3.0,2.0,1500.0,,2012.0,Austin,78750,30.461927,-97.802477,140.0,115.0,245.0,for_sale,2.0,2.0,14.0,0.6666666666666666,5.0,500.0,12.81584093453868,7.313886831633462,0,0,0,1,0
PENDING,1325000,5.0,3.0,4479.0,28837.0,2000.0,Austin,78750,30.424565,-97.810891,0.0,22.0,296.0,for_sale,3.0,2.0,26.0,0.6,8.0,895.8,14.096923772119156,8.40737832540903,0,0,0,1,0
FOR_SALE,449900,2.0,2.0,1584.0,,2003.0,Austin,78750,30.420987,-97.796294,245.0,110.0,284.0,for_sale,2.0,1.0,23.0,1.0,4.0,792.0,13.016782837542953,7.368339686311381,0,0,0,0,0
